1,2,3,4
0.33333333333335763,0.3642631897711064,0.3926093138146797,0.33739463152922994
0.3333333333333334,0.3796790429893487,0.30011627604306795,0.32792738297862595
0.4511674610009862,0.4138541169315241,0.3355260272326412,0.33471140419107925
0.4188507164590105,0.37092066152354125,0.33579310190402956,0.33474246468640206
0.3559361600173597,0.37328691345327397,0.3871279264407102,0.2533515683466015
0.49533518344612476,0.4162297371776098,0.3914014247141975,0.3397552457332313
0.450018979013395,0.37159846923689205,0.3350120003665621,0.3721910118219316
0.4494398361566476,0.30817664096625785,0.3439339365352513,0.36840787906222616
0.3333333333334164,0.3838972846402484,0.33536469853345746,0.27200095588361484
0.4094201257261985,0.3732827950027844,0.3632598863573534,0.25948745749970364
0.41088050970631596,0.33974163489679393,0.36321849374685317,0.33637470076295317
0.4774412455845109,0.28072454593437046,0.36600144719632943,0.32760073725601346
0.44718881238642605,0.36065619200484705,0.4165225054394169,0.22035891097054225
0.466648820151626,0.419652813933442,0.43297540719645966,0.3708038921254454
0.306781485137814,0.3792895305433682,0.40086887464777105,0.3367791538807485
0.5288790264272808,0.3591765321404325,0.33276829868173186,0.33476288735296394
0.3642025663475629,0.3892503142122466,0.3763859538550644,0.31384737487103886
0.3580336366662281,0.4011723989582413,0.3991109417077803,0.3366997327613663
0.3786522041982714,0.3814426519524009,0.3795421950903415,0.33670794481863403
0.38821138464718397,0.30680928553800085,0.36528855900546403,0.3245960468867608
0.4256997546536843,0.3781352786344518,0.3383693296750146,0.3383160980087694
0.4416523851342721,0.39550379325881047,0.3344256747857028,0.37002712577615454
