1,2,3,4
0.37002922049225107,0.33711499101907916,0.3396595274189979,0.33466064417215874
0.34922872956507534,0.34505061621359645,0.29455778195641064,0.3317569959516186
0.33978385090574015,0.3454446889700936,0.33352055785424806,0.3334283654642059
0.3764448299661355,0.3344712821310152,0.33352055980326584,0.3334283702028528
0.35510131511496984,0.3413855399918429,0.4154090984790345,0.4897704793020055
0.34363211730508114,0.4318076578519391,0.34071526709677064,0.3995895809015987
0.3584857262119444,0.3515200612683549,0.37824919769812115,0.36349084923295216
0.31678439057886326,0.33699089840202606,0.3547096271414466,0.36330924117054825
0.34868928739827826,0.3373995875046548,0.33334077418626457,0.33177082666023233
0.33635913206646567,0.33653153641164624,0.33483477761784225,0.32649480062154423
0.33348059040502726,0.3828730662483738,0.33417957375538576,0.3507188892614986
0.3672022607705338,0.2999251026354593,0.46900392255332524,0.33674247726431294
0.34475329876855715,0.3654771151122812,0.3720833009613661,0.3336415934190942
0.33350042733466373,0.36795798558389237,0.46980120080472854,0.44141340580851807
0.33686711488995985,0.33987366341666553,0.18875120812171747,0.3341493456384696
0.4129367850197432,0.34344236426074837,0.33354204876144816,0.33366258245072167
0.3415555033565556,0.37621962581611623,0.33419396940943313,0.3325759635044521
0.3368692103512301,0.3349825869301292,0.3537324687414553,0.33704688960406365
0.3361073662135846,0.37621959174781794,0.3854220009028859,0.33704688964438545
0.3333349998092471,0.338982273259082,0.33600007980832436,0.3326944386956024
0.3368547380119282,0.33350459920086095,0.37382971845767327,0.3519635734463261
0.4506472888280233,0.3397524283994915,0.3333988545761513,0.38595251535515407
