1,2,3,4
0.38035104981123913,0.3342767387251178,0.33377443460829465,0.3333919399529733
0.35280572971679,0.3360778925842578,0.32353426910352606,0.33307294714044905
0.33410172516978265,0.35981465968549675,0.33335082035173197,0.33333540590552674
0.381601983961292,0.33338210705510163,0.3333508203517361,0.3333354059056859
0.36324087133855687,0.35886190402940005,0.49217997815660264,0.9678990300930296
0.3709557747474459,0.4907247898450116,0.3338426974128225,0.4962582475202557
0.37720083524700576,0.41965706699023597,0.33741894513677695,0.334578655930966
0.28434758423469836,0.369993805938556,0.3351351028616998,0.3345783794516352
0.33875325389434935,0.3339618011413453,0.3333335788412987,0.3333586742304274
0.33355640354869276,0.3337538503517097,0.33348568375733156,0.33290001594112445
0.33333450125494823,0.35547019949598874,0.333341160034169,0.42994964844998557
0.38494829792467067,0.31428042423865993,0.4994082651813049,0.33388616656396747
0.3731809646654976,0.46324600864259774,0.3360170625322968,0.42875774725195265
0.33333450753157445,0.34525376944147235,0.4994485120786718,0.4978058375675513
0.33373688893993914,0.334754047970867,0.014171412043223228,0.33335469874645374
0.4725388878247707,0.3880174712444231,0.333360963502922,0.3334194972829899
0.3345203205519661,0.3489540380231989,0.33333755026234774,0.33330639781337806
0.33373697665009006,0.33335643229445405,0.4299916237300525,0.3338828811451446
0.33383034646377513,0.3489540380231678,0.3408089828571333,0.33388288114514453
0.3333333880928033,0.42616507624176175,0.3334670960222922,0.3333265874532424
0.3336681171407441,0.3333339934559001,0.4881766422756792,0.4304572736395342
0.46556651923089715,0.33368411810396853,0.3333343890014399,0.33768501207408813
