1,2,3,4
0.38891494923256814,0.3334749534946308,0.3333678420330393,0.3333370008515776
0.3469680759119229,0.33372153850740616,0.3315416916616587,0.33331637924563573
0.3334369168056918,0.3631076948449198,0.3333345246172717,0.33333337463722645
0.38885094314022045,0.3333347297874748,0.33333452461727187,0.33333337463722645
0.35693353950244794,0.36301456536459237,0.49676656910452477,0.9933499163417937
0.3755117452695607,0.4975645744418302,0.33338013844640685,0.4992118606419695
0.3723305243605795,0.44491529547161757,0.33486614321105845,0.3336290114512817
0.2893366541241154,0.38098115062019206,0.3340589115780142,0.33362900755930347
0.3343022739378597,0.33337805126416126,0.3333333361768254,0.33333704750670023
0.3333446134703892,0.33335988263651783,0.3333438326509,0.33331712205150554
0.33333333757362854,0.3437981453669438,0.33333343524504905,0.4533684664658458
0.3795668176479846,0.32922476551369073,0.4998926131348433,0.3334062799512532
0.3770241943540768,0.47995940998037956,0.3341986991334617,0.4532650550523621
0.333333337575248,0.3414301923336248,0.49989576799694424,0.49970002992756823
0.3333562155170381,0.3334495374968762,0.004359689558217349,0.3333343997484348
0.4895406043994201,0.4045243499112118,0.333335509790991,0.3333413021681971
0.3334653221052372,0.34212989795694254,0.33333334791902897,0.33333266520081073
0.33335621609408284,0.3333342693095055,0.45336574478997027,0.33341143818163055
0.33337037571818784,0.3421298979569425,0.3355433355679341,0.3334114381816306
0.33333333376392255,0.45309578397146627,0.3333377505322901,0.3333354833508674
0.3333526047055038,0.33333333583285274,0.49707503500848,0.4534233112428048
0.4809381081932242,0.3333593742502127,0.33333336379705725,0.3344852323079618
